741,rpm,0.96
741,vool,17.53
741,pinge,13.91
741,temp,15.46
741,gps,70.78
742,rpm,0.97
742,vool,17.56
742,pinge,13.91
742,temp,15.48
742,gps,69.29
743,rpm,1.07
743,vool,17.56
743,pinge,13.92
743,temp,15.43
743,gps,70.18
744,rpm,1.1
744,vool,17.57
744,pinge,13.97
744,temp,15.39
744,gps,69.89
745,rpm,1.04
745,vool,17.59
745,pinge,13.97
745,temp,15.39
745,gps,71.44
746,rpm,0.97
746,vool,17.54
746,pinge,14.01
746,temp,15.37
746,gps,70.41
747,rpm,1.07
747,vool,17.52
747,pinge,14.01
747,temp,15.37
747,gps,69.76
748,rpm,1.12
748,vool,17.54
748,pinge,14.01
748,temp,15.4
748,gps,67.95
749,rpm,1.14
749,vool,17.58
749,pinge,14.0
749,temp,15.38
749,gps,65.99
750,rpm,1.2
750,vool,17.57
750,pinge,13.98
750,temp,15.38
750,gps,66.22
751,rpm,1.18
751,vool,17.59
751,pinge,14.01
751,temp,15.37
751,gps,68.73
752,rpm,1.15
752,vool,17.63
752,pinge,14.01
752,temp,15.36
752,gps,70.38
753,rpm,1.21
753,vool,17.61
753,pinge,13.97
753,temp,15.4
753,gps,72.68
754,rpm,1.29
754,vool,17.57
754,pinge,14.02
754,temp,15.45
754,gps,70.84
755,rpm,1.38
755,vool,17.58
755,pinge,14.02
755,temp,15.49
755,gps,69.92
756,rpm,1.34
756,vool,17.57
756,pinge,14.0
756,temp,15.46
756,gps,70.49
757,rpm,1.27
757,vool,17.52
757,pinge,13.97
757,temp,15.46
757,gps,72.86
758,rpm,1.35
758,vool,17.54
758,pinge,13.99
758,temp,15.44
758,gps,71.38
759,rpm,1.42
759,vool,17.53
759,pinge,13.95
759,temp,15.4
759,gps,74.23
760,rpm,1.35
760,vool,17.51
760,pinge,13.94
760,temp,15.38
760,gps,76.33
761,rpm,1.34
761,vool,17.53
761,pinge,13.97
761,temp,15.38
761,gps,78.93
762,rpm,1.29
762,vool,17.5
762,pinge,14.02
762,temp,15.43
762,gps,81.27
763,rpm,1.22
763,vool,17.52
763,pinge,14.03
763,temp,15.39
763,gps,80.54
764,rpm,1.31
764,vool,17.56
764,pinge,13.98
764,temp,15.37
764,gps,79.78
765,rpm,1.37
765,vool,17.52
765,pinge,13.95
765,temp,15.39
765,gps,76.86
766,rpm,1.33
766,vool,17.49
766,pinge,13.96
766,temp,15.34
766,gps,75.82
767,rpm,1.34
767,vool,17.53
767,pinge,14.0
767,temp,15.36
767,gps,74.74
768,rpm,1.33
768,vool,17.57
768,pinge,13.96
768,temp,15.34
768,gps,77.46
769,rpm,1.39
769,vool,17.53
769,pinge,13.99
769,temp,15.34
769,gps,74.5
770,rpm,1.45
770,vool,17.58
770,pinge,14.04
770,temp,15.29
770,gps,72.23
771,rpm,1.43
771,vool,17.55
771,pinge,14.03
771,temp,15.29
771,gps,73.19
772,rpm,1.34
772,vool,17.59
772,pinge,14.06
772,temp,15.24
772,gps,75.36
773,rpm,1.31
773,vool,17.6
773,pinge,14.06
773,temp,15.25
773,gps,73.04
774,rpm,1.42
774,vool,17.64
774,pinge,14.03
774,temp,15.23
774,gps,73.81
775,rpm,1.49
775,vool,17.68
775,pinge,14.03
775,temp,15.27
775,gps,75.48
776,rpm,1.54
776,vool,17.69
776,pinge,14.06
776,temp,15.25
776,gps,72.74
777,rpm,1.64
777,vool,17.68
777,pinge,14.09
777,temp,15.29
777,gps,74.94
778,rpm,1.63
778,vool,17.72
778,pinge,14.12
778,temp,15.32
778,gps,72.38
779,rpm,1.7
779,vool,17.73
779,pinge,14.07
779,temp,15.33
779,gps,70.39
780,rpm,1.61
780,vool,17.73
780,pinge,14.12
780,temp,15.28
780,gps,70.37
781,rpm,1.69
781,vool,17.72
781,pinge,14.07
781,temp,15.26
781,gps,69.31
782,rpm,1.61
782,vool,17.75
782,pinge,14.08
782,temp,15.22
782,gps,67.64
783,rpm,1.62
783,vool,17.73
783,pinge,14.03
783,temp,15.21
783,gps,69.48
784,rpm,1.67
784,vool,17.78
784,pinge,14.04
784,temp,15.2
784,gps,71.6
785,rpm,1.64
785,vool,17.8
785,pinge,14.06
785,temp,15.21
785,gps,72.02
786,rpm,1.57
786,vool,17.81
786,pinge,14.04
786,temp,15.18
786,gps,71.37
787,rpm,1.5
787,vool,17.85
787,pinge,14.0
787,temp,15.21
787,gps,71.64
788,rpm,1.49
788,vool,17.84
788,pinge,14.0
788,temp,15.25
788,gps,70.64
789,rpm,1.42
789,vool,17.82
789,pinge,13.98
789,temp,15.3
789,gps,72.6
790,rpm,1.44
790,vool,17.78
790,pinge,13.93
790,temp,15.31
790,gps,70.81
791,rpm,1.45
791,vool,17.77
791,pinge,13.9
791,temp,15.33
791,gps,70.87
792,rpm,1.51
792,vool,17.73
792,pinge,13.89
792,temp,15.36
792,gps,68.1
793,rpm,1.46
793,vool,17.77
793,pinge,13.93
793,temp,15.37
793,gps,68.46
794,rpm,1.45
794,vool,17.79
794,pinge,13.91
794,temp,15.39
794,gps,68.86
795,rpm,1.49
795,vool,17.75
795,pinge,13.94
795,temp,15.42
795,gps,66.82
796,rpm,1.44
796,vool,17.78
796,pinge,13.95
796,temp,15.44
796,gps,65.67
797,rpm,1.41
797,vool,17.74
797,pinge,13.94
797,temp,15.42
797,gps,64.6
798,rpm,1.44
798,vool,17.76
798,pinge,13.97
798,temp,15.38
798,gps,65.78
799,rpm,1.48
799,vool,17.77
799,pinge,13.97
799,temp,15.4
799,gps,63.46
800,rpm,1.5
800,vool,17.73
800,pinge,13.96
800,temp,15.42
800,gps,65.46
801,rpm,1.41
801,vool,17.69
801,pinge,13.96
801,temp,15.4
801,gps,64.15
802,rpm,1.38
802,vool,17.73
802,pinge,13.94
802,temp,15.42
802,gps,62.83
803,rpm,1.36
803,vool,17.77
803,pinge,13.94
803,temp,15.39
803,gps,61.22
804,rpm,1.44
804,vool,17.72
804,pinge,13.89
804,temp,15.35
804,gps,60.41
805,rpm,1.47
805,vool,17.69
805,pinge,13.89
805,temp,15.34
805,gps,61.1
806,rpm,1.46
806,vool,17.73
806,pinge,13.84
806,temp,15.35
806,gps,61.73
807,rpm,1.44
807,vool,17.78
807,pinge,13.85
807,temp,15.33
807,gps,62.71
808,rpm,1.47
808,vool,17.74
808,pinge,13.87
808,temp,15.35
808,gps,64.99
809,rpm,1.39
809,vool,17.72
809,pinge,13.86
809,temp,15.37
809,gps,65.23
810,rpm,1.5
810,vool,17.67
810,pinge,13.86
810,temp,15.35
810,gps,64.68
811,rpm,1.42
811,vool,17.67
811,pinge,13.83
811,temp,15.34
811,gps,63.69
812,rpm,1.32
812,vool,17.7
812,pinge,13.84
812,temp,15.36
812,gps,64.52
813,rpm,1.42
813,vool,17.71
813,pinge,13.83
813,temp,15.35
813,gps,65.65
814,rpm,1.44
814,vool,17.69
814,pinge,13.83
814,temp,15.35
814,gps,68.34
815,rpm,1.43
815,vool,17.7
815,pinge,13.85
815,temp,15.32
815,gps,69.89
816,rpm,1.39
816,vool,17.69
816,pinge,13.86
816,temp,15.37
816,gps,72.37
817,rpm,1.49
817,vool,17.65
817,pinge,13.9
817,temp,15.41
817,gps,70.86
818,rpm,1.43
818,vool,17.64
818,pinge,13.87
818,temp,15.42
818,gps,69.46
819,rpm,1.35
819,vool,17.63
819,pinge,13.89
819,temp,15.42
819,gps,70.64
820,rpm,1.28
820,vool,17.63
820,pinge,13.85
820,temp,15.4
820,gps,69.7
821,rpm,1.37
821,vool,17.68
821,pinge,13.9
821,temp,15.38
821,gps,67.37
822,rpm,1.3
822,vool,17.64
822,pinge,13.93
822,temp,15.37
822,gps,67.03
823,rpm,1.25
823,vool,17.59
823,pinge,13.97
823,temp,15.33
823,gps,66.5
824,rpm,1.32
824,vool,17.55
824,pinge,13.98
824,temp,15.36
824,gps,64.65
825,rpm,1.3
825,vool,17.59
825,pinge,13.96
825,temp,15.38
825,gps,67.06
826,rpm,1.28
826,vool,17.61
826,pinge,13.99
826,temp,15.34
826,gps,69.3
827,rpm,1.31
827,vool,17.64
827,pinge,13.96
827,temp,15.35
827,gps,72.1
828,rpm,1.38
828,vool,17.64
828,pinge,13.98
828,temp,15.34
828,gps,69.69
829,rpm,1.44
829,vool,17.65
829,pinge,13.95
829,temp,15.31
829,gps,67.71
830,rpm,1.53
830,vool,17.69
830,pinge,13.98
830,temp,15.29
830,gps,65.06
831,rpm,1.44
831,vool,17.7
831,pinge,13.98
831,temp,15.32
831,gps,66.32
832,rpm,1.36
832,vool,17.73
832,pinge,13.97
832,temp,15.33
832,gps,67.05
833,rpm,1.3
833,vool,17.76
833,pinge,13.92
833,temp,15.38
833,gps,65.95
834,rpm,1.2
834,vool,17.8
834,pinge,13.97
834,temp,15.38
834,gps,66.94
835,rpm,1.1
835,vool,17.85
835,pinge,14.01
835,temp,15.33
835,gps,65.1
836,rpm,1.15
836,vool,17.89
836,pinge,13.98
836,temp,15.29
836,gps,64.6
837,rpm,1.16
837,vool,17.86
837,pinge,13.93
837,temp,15.27
837,gps,61.9
838,rpm,1.08
838,vool,17.85
838,pinge,13.94
838,temp,15.27
838,gps,62.87
839,rpm,1.19
839,vool,17.84
839,pinge,13.96
839,temp,15.26
839,gps,63.25
840,rpm,1.09
840,vool,17.83
840,pinge,13.93
840,temp,15.27
840,gps,62.2
841,rpm,1.17
841,vool,17.83
841,pinge,13.92
841,temp,15.24
841,gps,59.57
842,rpm,1.19
842,vool,17.83
842,pinge,13.93
842,temp,15.21
842,gps,62.17
843,rpm,1.23
843,vool,17.84
843,pinge,13.92
843,temp,15.21
843,gps,60.77
844,rpm,1.14
844,vool,17.86
844,pinge,13.9
844,temp,15.18
844,gps,61.44
845,rpm,1.09
845,vool,17.82
845,pinge,13.93
845,temp,15.15
845,gps,62.57
846,rpm,1.09
846,vool,17.86
846,pinge,13.96
846,temp,15.15
846,gps,64.77
847,rpm,1.11
847,vool,17.82
847,pinge,13.94
847,temp,15.15
847,gps,67.23
848,rpm,1.06
848,vool,17.83
848,pinge,13.95
848,temp,15.14
848,gps,67.29
849,rpm,1.1
849,vool,17.82
849,pinge,13.91
849,temp,15.12
849,gps,66.46
850,rpm,1.05
850,vool,17.81
850,pinge,13.96
850,temp,15.11
850,gps,65.09
851,rpm,1.06
851,vool,17.84
851,pinge,13.99
851,temp,15.08
851,gps,64.15
852,rpm,1.09
852,vool,17.88
852,pinge,14.0
852,temp,15.08
852,gps,62.21
853,rpm,0.99
853,vool,17.91
853,pinge,14.01
853,temp,15.09
853,gps,64.63
854,rpm,0.94
854,vool,17.91
854,pinge,14.03
854,temp,15.07
854,gps,67.48
855,rpm,0.95
855,vool,17.91
855,pinge,13.98
855,temp,15.12
855,gps,68.77
856,rpm,1.05
856,vool,17.93
856,pinge,14.03
856,temp,15.14
856,gps,67.04
857,rpm,1.05
857,vool,17.88
857,pinge,13.99
857,temp,15.18
857,gps,68.01
858,rpm,1.05
858,vool,17.85
858,pinge,14.02
858,temp,15.22
858,gps,67.17
859,rpm,1.06
859,vool,17.81
859,pinge,13.99
859,temp,15.26
859,gps,66.5
860,rpm,1.06
860,vool,17.8
860,pinge,13.99
860,temp,15.25
860,gps,67.9
861,rpm,1.03
861,vool,17.83
861,pinge,14.03
861,temp,15.24
861,gps,70.04
862,rpm,0.94
862,vool,17.88
862,pinge,14.04
862,temp,15.26
862,gps,68.79
863,rpm,0.88
863,vool,17.87
863,pinge,14.08
863,temp,15.28
863,gps,70.44
864,rpm,0.83
864,vool,17.84
864,pinge,14.1
864,temp,15.26
864,gps,70.28
865,rpm,0.77
865,vool,17.87
865,pinge,14.09
865,temp,15.27
865,gps,69.5
866,rpm,0.83
866,vool,17.91
866,pinge,14.08
866,temp,15.26
866,gps,69.22
867,rpm,0.89
867,vool,17.94
867,pinge,14.05
867,temp,15.3
867,gps,70.66
868,rpm,0.87
868,vool,17.89
868,pinge,14.1
868,temp,15.31
868,gps,68.96
869,rpm,0.77
869,vool,17.93
869,pinge,14.13
869,temp,15.31
869,gps,69.28
870,rpm,0.75
870,vool,17.91
870,pinge,14.13
870,temp,15.31
870,gps,70.53
871,rpm,0.85
871,vool,17.88
871,pinge,14.18
871,temp,15.33
871,gps,71.13
872,rpm,0.89
872,vool,17.88
872,pinge,14.14
872,temp,15.34
872,gps,73.3
873,rpm,0.81
873,vool,17.86
873,pinge,14.15
873,temp,15.33
873,gps,71.12
874,rpm,0.75
874,vool,17.87
874,pinge,14.16
874,temp,15.29
874,gps,72.95
875,rpm,0.85
875,vool,17.87
875,pinge,14.19
875,temp,15.31
875,gps,71.49
876,rpm,0.95
876,vool,17.88
876,pinge,14.16
876,temp,15.35
876,gps,73.11
877,rpm,0.98
877,vool,17.9
877,pinge,14.12
877,temp,15.37
877,gps,73.6
878,rpm,1.09
878,vool,17.91
878,pinge,14.09
878,temp,15.4
878,gps,72.45
879,rpm,1.11
879,vool,17.93
879,pinge,14.07
879,temp,15.36
879,gps,75.11
880,rpm,1.15
880,vool,17.89
880,pinge,14.07
880,temp,15.31
880,gps,73.06
881,rpm,1.2
881,vool,17.9
881,pinge,14.04
881,temp,15.35
881,gps,73.95
882,rpm,1.16
882,vool,17.86
882,pinge,14.02
882,temp,15.31
882,gps,71.24
883,rpm,1.23
883,vool,17.86
883,pinge,14.01
883,temp,15.28
883,gps,71.62
884,rpm,1.15
884,vool,17.91
884,pinge,13.99
884,temp,15.29
884,gps,72.57
885,rpm,1.17
885,vool,17.89
885,pinge,14.03
885,temp,15.25
885,gps,73.19
886,rpm,1.08
886,vool,17.87
886,pinge,14.0
886,temp,15.29
886,gps,72.45
887,rpm,1.12
887,vool,17.88
887,pinge,14.03
887,temp,15.25
887,gps,70.78
888,rpm,1.19
888,vool,17.83
888,pinge,14.03
888,temp,15.26
888,gps,72.45
889,rpm,1.18
889,vool,17.88
889,pinge,14.08
889,temp,15.3
889,gps,70.45
890,rpm,1.25
890,vool,17.91
890,pinge,14.11
890,temp,15.26
890,gps,68.0
891,rpm,1.19
891,vool,17.94
891,pinge,14.13
891,temp,15.25
891,gps,69.5
892,rpm,1.17
892,vool,17.93
892,pinge,14.12
892,temp,15.26
892,gps,72.19
893,rpm,1.28
893,vool,17.92
893,pinge,14.12
893,temp,15.24
893,gps,73.61
894,rpm,1.2
894,vool,17.89
894,pinge,14.14
894,temp,15.21
894,gps,75.9
895,rpm,1.15
895,vool,17.85
895,pinge,14.15
895,temp,15.23
895,gps,73.62
896,rpm,1.08
896,vool,17.83
896,pinge,14.16
896,temp,15.19
896,gps,75.96
897,rpm,1.07
897,vool,17.81
897,pinge,14.19
897,temp,15.19
897,gps,76.7
898,rpm,1.01
898,vool,17.79
898,pinge,14.16
898,temp,15.19
898,gps,75.6
899,rpm,1.05
899,vool,17.83
899,pinge,14.17
899,temp,15.14
899,gps,77.22
900,rpm,1.12
900,vool,17.81
900,pinge,14.19
900,temp,15.09
900,gps,76.22
901,rpm,1.22
901,vool,17.77
901,pinge,14.18
901,temp,15.04
901,gps,73.62
902,rpm,1.18
902,vool,17.82
902,pinge,14.16
902,temp,15.01
902,gps,72.08
903,rpm,1.16
903,vool,17.85
903,pinge,14.13
903,temp,15.05
903,gps,73.76
904,rpm,1.08
904,vool,17.85
904,pinge,14.09
904,temp,15.06
904,gps,72.37
905,rpm,1.12
905,vool,17.88
905,pinge,14.11
905,temp,15.05
905,gps,72.01
906,rpm,1.2
906,vool,17.87
906,pinge,14.1
906,temp,15.01
906,gps,69.26
907,rpm,1.19
907,vool,17.88
907,pinge,14.13
907,temp,14.96
907,gps,70.23
908,rpm,1.17
908,vool,17.86
908,pinge,14.08
908,temp,14.91
908,gps,68.53
909,rpm,1.22
909,vool,17.9
909,pinge,14.04
909,temp,14.87
909,gps,68.74
910,rpm,1.33
910,vool,17.95
910,pinge,14.01
910,temp,14.92
910,gps,70.46
911,rpm,1.25
911,vool,17.94
911,pinge,13.98
911,temp,14.94
911,gps,72.74
912,rpm,1.19
912,vool,17.94
912,pinge,13.99
912,temp,14.95
912,gps,75.22
913,rpm,1.17
913,vool,17.9
913,pinge,14.04
913,temp,14.92
913,gps,77.25
914,rpm,1.17
914,vool,17.87
914,pinge,14.05
914,temp,14.95
914,gps,76.68
915,rpm,1.26
915,vool,17.87
915,pinge,14.03
915,temp,14.95
915,gps,75.85
916,rpm,1.2
916,vool,17.9
916,pinge,14.05
916,temp,14.91
916,gps,76.2
917,rpm,1.27
917,vool,17.88
917,pinge,14.08
917,temp,14.94
917,gps,76.15
918,rpm,1.22
918,vool,17.84
918,pinge,14.05
918,temp,14.9
918,gps,73.61
919,rpm,1.29
919,vool,17.81
919,pinge,14.09
919,temp,14.85
919,gps,75.95
920,rpm,1.36
920,vool,17.8
920,pinge,14.13
920,temp,14.89
920,gps,75.1
921,rpm,1.41
921,vool,17.84
921,pinge,14.09
921,temp,14.9
921,gps,75.35
922,rpm,1.44
922,vool,17.8
922,pinge,14.1
922,temp,14.9
922,gps,76.65
923,rpm,1.36
923,vool,17.83
923,pinge,14.13
923,temp,14.85
923,gps,78.0
924,rpm,1.41
924,vool,17.85
924,pinge,14.13
924,temp,14.83
924,gps,75.81
925,rpm,1.4
925,vool,17.82
925,pinge,14.15
925,temp,14.87
925,gps,78.4
926,rpm,1.41
926,vool,17.83
926,pinge,14.13
926,temp,14.87
926,gps,78.9
927,rpm,1.36
927,vool,17.82
927,pinge,14.14
927,temp,14.92
927,gps,77.2
928,rpm,1.47
928,vool,17.83
928,pinge,14.15
928,temp,14.91
928,gps,79.78
929,rpm,1.58
929,vool,17.82
929,pinge,14.16
929,temp,14.95
929,gps,77.69
930,rpm,1.56
930,vool,17.85
930,pinge,14.19
930,temp,14.93
930,gps,80.63
931,rpm,1.47
931,vool,17.8
931,pinge,14.22
931,temp,14.9
931,gps,83.2
932,rpm,1.5
932,vool,17.8
932,pinge,14.19
932,temp,14.9
932,gps,84.61
933,rpm,1.61
933,vool,17.79
933,pinge,14.23
933,temp,14.92
933,gps,86.69
934,rpm,1.7
934,vool,17.76
934,pinge,14.22
934,temp,14.94
934,gps,84.15
935,rpm,1.63
935,vool,17.77
935,pinge,14.2
935,temp,14.92
935,gps,82.85
936,rpm,1.63
936,vool,17.75
936,pinge,14.16
936,temp,14.93
936,gps,83.62
937,rpm,1.71
937,vool,17.78
937,pinge,14.18
937,temp,14.91
937,gps,84.5
938,rpm,1.76
938,vool,17.75
938,pinge,14.21
938,temp,14.92
938,gps,86.36
939,rpm,1.78
939,vool,17.72
939,pinge,14.23
939,temp,14.87
939,gps,87.49
940,rpm,1.75
940,vool,17.7
940,pinge,14.27
940,temp,14.84
940,gps,86.58
941,rpm,1.65
941,vool,17.68
941,pinge,14.29
941,temp,14.81
941,gps,88.16
942,rpm,1.57
942,vool,17.68
942,pinge,14.32
942,temp,14.8
942,gps,88.41
943,rpm,1.53
943,vool,17.68
943,pinge,14.28
943,temp,14.83
943,gps,89.43
944,rpm,1.43
944,vool,17.66
944,pinge,14.27
944,temp,14.81
944,gps,87.31
945,rpm,1.52
945,vool,17.65
945,pinge,14.32
945,temp,14.78
945,gps,85.76
946,rpm,1.54
946,vool,17.65
946,pinge,14.33
946,temp,14.76
946,gps,88.23
947,rpm,1.59
947,vool,17.62
947,pinge,14.33
947,temp,14.8
947,gps,85.58
948,rpm,1.66
948,vool,17.66
948,pinge,14.36
948,temp,14.76
948,gps,86.14
949,rpm,1.72
949,vool,17.68
949,pinge,14.39
949,temp,14.76
949,gps,85.28
950,rpm,1.81
950,vool,17.69
950,pinge,14.36
950,temp,14.76
950,gps,88.05
951,rpm,1.74
951,vool,17.66
951,pinge,14.35
951,temp,14.71
951,gps,85.48
952,rpm,1.67
952,vool,17.68
952,pinge,14.4
952,temp,14.73
952,gps,85.73
953,rpm,1.62
953,vool,17.68
953,pinge,14.4
953,temp,14.7
953,gps,88.66
954,rpm,1.68
954,vool,17.67
954,pinge,14.45
954,temp,14.74
954,gps,89.73
955,rpm,1.66
955,vool,17.65
955,pinge,14.44
955,temp,14.74
955,gps,86.75
956,rpm,1.66
956,vool,17.61
956,pinge,14.47
956,temp,14.74
956,gps,89.44
957,rpm,1.7
957,vool,17.59
957,pinge,14.42
957,temp,14.73
957,gps,91.72
958,rpm,1.77
958,vool,17.57
958,pinge,14.41
958,temp,14.68
958,gps,88.88
959,rpm,1.83
959,vool,17.58
959,pinge,14.41
959,temp,14.65
959,gps,88.63
960,rpm,1.82
960,vool,17.61
960,pinge,14.41
960,temp,14.64
960,gps,89.21
961,rpm,1.78
961,vool,17.57
961,pinge,14.38
961,temp,14.68
961,gps,88.68
962,rpm,1.72
962,vool,17.53
962,pinge,14.4
962,temp,14.68
962,gps,87.11
963,rpm,1.7
963,vool,17.55
963,pinge,14.38
963,temp,14.64
963,gps,85.66
964,rpm,1.79
964,vool,17.58
964,pinge,14.35
964,temp,14.64
964,gps,83.44
965,rpm,1.87
965,vool,17.6
965,pinge,14.38
965,temp,14.63
965,gps,81.97
966,rpm,1.93
966,vool,17.61
966,pinge,14.39
966,temp,14.65
966,gps,79.18
967,rpm,1.93
967,vool,17.59
967,pinge,14.37
967,temp,14.68
967,gps,80.67
968,rpm,1.96
968,vool,17.58
968,pinge,14.32
968,temp,14.69
968,gps,79.72
969,rpm,2.03
969,vool,17.55
969,pinge,14.36
969,temp,14.67
969,gps,81.86
970,rpm,2.06
970,vool,17.52
970,pinge,14.35
970,temp,14.69
970,gps,80.59
971,rpm,2.09
971,vool,17.55
971,pinge,14.33
971,temp,14.7
971,gps,80.57
972,rpm,2.19
972,vool,17.54
972,pinge,14.28
972,temp,14.71
972,gps,81.8
973,rpm,2.22
973,vool,17.55
973,pinge,14.3
973,temp,14.71
973,gps,83.66
974,rpm,2.16
974,vool,17.58
974,pinge,14.31
974,temp,14.66
974,gps,84.72
975,rpm,2.08
975,vool,17.61
975,pinge,14.34
975,temp,14.69
975,gps,82.14
976,rpm,2.05
976,vool,17.61
976,pinge,14.3
976,temp,14.65
976,gps,79.7
977,rpm,2.14
977,vool,17.61
977,pinge,14.29
977,temp,14.66
977,gps,76.79
978,rpm,2.08
978,vool,17.59
978,pinge,14.28
978,temp,14.64
978,gps,76.64
979,rpm,2.17
979,vool,17.62
979,pinge,14.33
979,temp,14.63
979,gps,76.69
980,rpm,2.19
980,vool,17.64
980,pinge,14.36
980,temp,14.6
980,gps,76.77
981,rpm,2.21
981,vool,17.65
981,pinge,14.38
981,temp,14.62
981,gps,74.46
982,rpm,2.18
982,vool,17.65
982,pinge,14.4
982,temp,14.65
982,gps,72.28
983,rpm,2.18
983,vool,17.7
983,pinge,14.41
983,temp,14.61
983,gps,70.17
984,rpm,2.13
984,vool,17.69
984,pinge,14.42
984,temp,14.58
984,gps,71.97
985,rpm,2.21
985,vool,17.71
985,pinge,14.43
985,temp,14.55
985,gps,73.18
986,rpm,2.2
986,vool,17.72
986,pinge,14.44
986,temp,14.54
986,gps,72.04
987,rpm,2.15
987,vool,17.76
987,pinge,14.44
987,temp,14.54
987,gps,71.98
988,rpm,2.09
988,vool,17.75
988,pinge,14.41
988,temp,14.53
988,gps,70.01
989,rpm,2.1
989,vool,17.75
989,pinge,14.36
989,temp,14.57
989,gps,71.52
990,rpm,2.15
990,vool,17.8
990,pinge,14.39
990,temp,14.53
990,gps,71.85
991,rpm,2.19
991,vool,17.8
991,pinge,14.38
991,temp,14.55
991,gps,74.62
992,rpm,2.24
992,vool,17.85
992,pinge,14.34
992,temp,14.54
992,gps,75.76
993,rpm,2.19
993,vool,17.84
993,pinge,14.34
993,temp,14.51
993,gps,77.42
994,rpm,2.28
994,vool,17.83
994,pinge,14.34
994,temp,14.49
994,gps,75.64
995,rpm,2.33
995,vool,17.84
995,pinge,14.34
995,temp,14.5
995,gps,77.97
996,rpm,2.24
996,vool,17.86
996,pinge,14.29
996,temp,14.45
996,gps,75.71
997,rpm,2.21
997,vool,17.87
997,pinge,14.26
997,temp,14.49
997,gps,73.05
998,rpm,2.27
998,vool,17.9
998,pinge,14.24
998,temp,14.51
998,gps,70.31
999,rpm,2.29
999,vool,17.9
999,pinge,14.27
999,temp,14.51
999,gps,67.67
1000,rpm,2.27
1000,vool,17.93
1000,pinge,14.27
1000,temp,14.52
1000,gps,69.17
1001,rpm,2.22
1001,vool,17.92
1001,pinge,14.28
1001,temp,14.52
1001,gps,70.53
1002,rpm,2.29
1002,vool,17.94
1002,pinge,14.26
1002,temp,14.56
1002,gps,69.18
1003,rpm,2.36
1003,vool,17.89
1003,pinge,14.24
1003,temp,14.51
1003,gps,66.5
1004,rpm,2.45
1004,vool,17.89
1004,pinge,14.26
1004,temp,14.46
1004,gps,66.64
1005,rpm,2.41
1005,vool,17.84
1005,pinge,14.29
1005,temp,14.49
1005,gps,66.2
1006,rpm,2.47
1006,vool,17.84
1006,pinge,14.25
1006,temp,14.47
1006,gps,63.85
1007,rpm,2.54
1007,vool,17.84
1007,pinge,14.22
1007,temp,14.49
1007,gps,66.06
1008,rpm,2.47
1008,vool,17.81
1008,pinge,14.18
1008,temp,14.47
1008,gps,63.17
1009,rpm,2.56
1009,vool,17.84
1009,pinge,14.16
1009,temp,14.43
1009,gps,65.69
1010,rpm,2.64
1010,vool,17.8
1010,pinge,14.2
1010,temp,14.46
1010,gps,66.8
1011,rpm,2.56
1011,vool,17.78
1011,pinge,14.19
1011,temp,14.48
1011,gps,68.1
1012,rpm,2.62
1012,vool,17.77
1012,pinge,14.18
1012,temp,14.46
1012,gps,70.18
1013,rpm,2.56
1013,vool,17.8
1013,pinge,14.14
1013,temp,14.46
1013,gps,67.49
1014,rpm,2.48
1014,vool,17.78
1014,pinge,14.14
1014,temp,14.41
1014,gps,68.52
1015,rpm,2.43
1015,vool,17.77
1015,pinge,14.1
1015,temp,14.4
1015,gps,65.93
1016,rpm,2.48
1016,vool,17.78
1016,pinge,14.07
1016,temp,14.39
1016,gps,64.19
1017,rpm,2.5
1017,vool,17.83
1017,pinge,14.05
1017,temp,14.36
1017,gps,65.32
1018,rpm,2.48
1018,vool,17.81
1018,pinge,14.02
1018,temp,14.33
1018,gps,67.86
1019,rpm,2.43
1019,vool,17.81
1019,pinge,14.02
1019,temp,14.34
1019,gps,68.11
1020,rpm,2.44
1020,vool,17.78
1020,pinge,14.02
1020,temp,14.32
1020,gps,69.95
1021,rpm,2.4
1021,vool,17.77
1021,pinge,14.04
1021,temp,14.33
1021,gps,68.72
1022,rpm,2.37
1022,vool,17.76
1022,pinge,14.07
1022,temp,14.29
1022,gps,67.24
1023,rpm,2.31
1023,vool,17.81
1023,pinge,14.1
1023,temp,14.24
1023,gps,66.71
1024,rpm,2.36
1024,vool,17.8
1024,pinge,14.07
1024,temp,14.24
1024,gps,64.23
1025,rpm,2.33
1025,vool,17.8
1025,pinge,14.1
1025,temp,14.28
1025,gps,64.74
1026,rpm,2.27
1026,vool,17.84
1026,pinge,14.06
1026,temp,14.32
1026,gps,65.81
1027,rpm,2.24
1027,vool,17.81
1027,pinge,14.08
1027,temp,14.28
1027,gps,66.24
1028,rpm,2.35
1028,vool,17.84
1028,pinge,14.06
1028,temp,14.27
1028,gps,66.11
1029,rpm,2.36
1029,vool,17.84
1029,pinge,14.07
1029,temp,14.31
1029,gps,68.99
1030,rpm,2.42
1030,vool,17.83
1030,pinge,14.04
1030,temp,14.29
1030,gps,70.08
1031,rpm,2.52
1031,vool,17.84
1031,pinge,14.01
1031,temp,14.32
1031,gps,71.21
1032,rpm,2.54
1032,vool,17.87
1032,pinge,14.01
1032,temp,14.32
1032,gps,69.11
1033,rpm,2.51
1033,vool,17.82
1033,pinge,13.98
1033,temp,14.27
1033,gps,69.19
1034,rpm,2.59
1034,vool,17.78
1034,pinge,13.99
1034,temp,14.26
1034,gps,70.54
